layer_index,z_mm,part_area_mm2,part_perimeter_mm,part_component_count,new_island_count,unsupported_area_mm2,unsupported_component_count,support_cross_section_area_mm2,support_cross_section_perimeter_mm
3704,185.225,3024.9142883,522.15270452,1,0,0.0,0,0.0,0.0
3705,185.275,3023.18931408,522.08191077,1,0,0.0,0,0.0,0.0
3706,185.325,3021.46481711,522.01118702,1,0,0.0,0,0.0,0.0
3707,185.375,3019.74081311,521.94212189,1,0,0.0,0,0.0,0.0
3708,185.425,3018.01671057,521.95427192,1,0,0.0,0,0.0,0.0
3709,185.475,3016.29018932,521.99023334,1,0,0.0,0,0.0,0.0
3710,185.525,3014.56399042,522.02668517,1,0,0.0,0,0.0,0.0
3711,185.575,3012.84626672,522.07197302,1,0,0.0,0,0.0,0.0
3712,185.625,3011.13456616,522.15566562,1,0,0.0,0,0.0,0.0
3713,185.675,3009.41540588,522.24746609,1,0,0.0,0,0.0,0.0
3714,185.725,3007.69641701,522.33926655,1,0,0.0,0,0.0,0.0
3715,185.775,3005.97759955,522.43106702,1,0,0.0,0,0.0,0.0
3716,185.825,3004.26254321,522.69226811,1,0,0.0,0,0.0,0.0
3717,185.875,3002.55240136,523.09758872,1,0,0.0,0,0.0,0.0
3718,185.925,3000.8433687,523.50353863,1,0,0.0,0,0.0,0.0
3719,185.975,2999.1364399,523.91121575,1,0,0.0,0,0.0,0.0
3720,186.025,2997.43361552,524.32003446,1,0,0.0,0,0.0,0.0
3721,186.075,2995.74628771,524.73774396,1,0,0.0,0,0.0,0.0
3722,186.125,2994.05886747,525.18878678,1,0,0.0,0,0.0,0.0
3723,186.175,2992.37117359,525.66447939,1,0,0.0,0,0.0,0.0
3724,186.225,2990.68341839,526.1434303,1,0,0.0,0,0.0,0.0
3725,186.275,2988.99311621,526.63162356,1,0,0.0,0,0.0,0.0
3726,186.325,2987.30405941,527.11981682,1,0,0.0,0,0.0,0.0
3727,186.375,2985.61670878,527.60881213,1,0,0.0,0,0.0,0.0
3728,186.425,2983.93287028,528.09775099,1,0,0.0,0,0.0,0.0
3729,186.475,2982.24820903,528.59063877,1,0,0.0,0,0.0,0.0
3730,186.525,2980.57320369,529.0872763,1,0,0.0,0,0.0,0.0
3731,186.575,2978.90687682,529.58789531,1,0,0.0,0,0.0,0.0
3732,186.625,2977.24113832,530.08866828,1,0,0.0,0,0.0,0.0
3733,186.675,2975.57792869,530.59124273,1,0,0.0,0,0.0,0.0
3734,186.725,2973.91541995,531.10090168,1,0,0.0,0,0.0,0.0
3735,186.775,2972.25785497,531.61552515,1,0,0.0,0,0.0,0.0
3736,186.825,2970.60103338,532.13073946,1,0,0.0,0,0.0,0.0
3737,186.875,2968.94480339,532.6621645,1,0,0.0,0,0.0,0.0
3738,186.925,2967.28923508,533.19666764,1,0,0.0,0,0.0,0.0
3739,186.975,2965.63850739,533.74971076,1,0,0.0,0,0.0,0.0
3740,187.025,2964.00002729,534.31287624,1,0,0.0,0,0.0,0.0
3741,187.075,2962.36922974,534.88078247,1,0,0.0,0,0.0,0.0
3742,187.125,2960.73831592,535.5346187,1,0,0.0,0,0.0,0.0
3743,187.175,2959.10735548,536.19395984,1,0,0.0,0,0.0,0.0
3744,187.225,2957.47504067,536.85586752,1,0,0.0,0,0.0,0.0
3745,187.275,2955.84503162,537.53549435,1,0,0.0,0,0.0,0.0
3746,187.325,2954.21467403,538.21716608,1,0,0.0,0,0.0,0.0
3747,187.375,2952.58384441,538.89883772,1,0,0.0,0,0.0,0.0
3748,187.425,2950.95238987,539.58036581,1,0,0.0,0,0.0,0.0
3749,187.475,2949.32118948,540.26709698,1,0,0.0,0,0.0,0.0
3750,187.525,2947.69609396,540.9593331,1,0,0.0,0,0.0,0.0
3751,187.575,2946.07307964,541.65462167,1,0,0.0,0,0.0,0.0
3752,187.625,2944.4501,542.35434588,1,0,0.0,0,0.0,0.0
3753,187.675,2942.82374633,543.05757961,1,0,0.0,0,0.0,0.0
3754,187.725,2941.19640678,543.76147422,1,0,0.0,0,0.0,0.0
3755,187.775,2939.56809523,544.46583811,1,0,0.0,0,0.0,0.0
3756,187.825,2937.93812578,545.17705992,1,0,0.0,0,0.0,0.0
3757,187.875,2936.30361289,545.88941849,1,0,0.0,0,0.0,0.0
3758,187.925,2934.66781184,546.60177705,1,0,0.0,0,0.0,0.0
3759,187.975,2933.03081877,547.31412235,1,0,0.0,0,0.0,0.0
3760,188.025,2931.40079748,548.02903108,1,0,0.0,0,0.0,0.0
3761,188.075,2929.7729918,548.7621799,1,0,0.0,0,0.0,0.0
3762,188.125,2928.14979284,549.51481091,1,0,0.0,0,0.0,0.0
3763,188.175,2926.53248493,550.29133146,1,0,0.0,0,0.0,0.0
3764,188.225,2924.93728624,551.0772424,1,0,0.0,0,0.0,0.0
3765,188.275,2923.34221607,551.8654998,1,0,0.0,0,0.0,0.0
3766,188.325,2921.74714349,552.6549232,1,0,0.0,0,0.0,0.0
3767,188.375,2920.15359916,553.46171818,1,0,0.0,0,0.0,0.0
3768,188.425,2918.55995026,554.28334137,1,0,0.0,0,0.0,0.0
3769,188.475,2916.96655941,555.10943313,1,0,0.0,0,0.0,0.0
3770,188.525,2915.37675047,555.93344181,1,0,0.0,0,0.0,0.0
3771,188.575,2913.78980187,556.75572337,1,0,0.0,0,0.0,0.0
3772,188.625,2912.20460041,557.57815718,1,0,0.0,0,0.0,0.0
3773,188.675,2910.62881539,558.39666242,1,0,0.0,0,0.0,0.0
3774,188.725,2909.05302689,559.21749424,1,0,0.0,0,0.0,0.0
3775,188.775,2907.47706979,560.04046791,1,0,0.0,0,0.0,0.0
3776,188.825,2905.91094116,560.8657627,1,0,0.0,0,0.0,0.0
3777,188.875,2904.34501079,561.69775431,1,0,0.0,0,0.0,0.0
3778,188.925,2902.78179696,562.53900529,1,0,0.0,0,0.0,0.0
3779,188.975,2901.22007462,563.39477037,1,0,0.0,0,0.0,0.0
3780,189.025,2899.65877799,564.27138654,1,0,0.0,0,0.0,0.0
3781,189.075,2898.10448106,565.14891288,1,0,0.0,0,0.0,0.0
3782,189.125,2896.55811156,566.02885035,1,0,0.0,0,0.0,0.0
3783,189.175,2895.01461793,566.90874597,1,0,0.0,0,0.0,0.0
3784,189.225,2893.48091265,567.80116878,1,0,0.0,0,0.0,0.0
3785,189.275,2891.94590366,568.85809056,1,0,0.0,0,0.0,0.0
3786,189.325,2890.41009528,569.91501235,1,0,0.0,0,0.0,0.0
3787,189.375,2888.87348764,570.97449551,1,0,0.0,0,0.0,0.0
3788,189.425,2887.33792285,572.04572459,1,0,0.0,0,0.0,0.0
3789,189.475,2885.7996538,573.13962789,1,0,0.0,0,0.0,0.0
3790,189.525,2884.2599026,574.23748958,1,0,0.0,0,0.0,0.0
3791,189.575,2882.72104598,575.33426192,1,0,0.0,0,0.0,0.0
3792,189.625,2881.18969123,576.42678727,1,0,0.0,0,0.0,0.0
3793,189.675,2879.65743471,577.5224873,1,0,0.0,0,0.0,0.0
3794,189.725,2878.12426461,578.62288878,1,0,0.0,0,0.0,0.0
3795,189.775,2876.5901781,579.72329027,1,0,0.0,0,0.0,0.0
3796,189.825,2875.05517301,580.82371373,1,0,0.0,0,0.0,0.0
3797,189.875,2873.52148329,581.95400611,1,0,0.0,0,0.0,0.0
3798,189.925,2871.98797869,583.08876895,1,0,0.0,0,0.0,0.0
3799,189.975,2870.45330489,584.2235318,1,0,0.0,0,0.0,0.0
3800,190.025,2868.92062323,585.35747736,1,0,0.0,0,0.0,0.0
3801,190.075,2867.3903078,586.49090276,1,0,0.0,0,0.0,0.0
3802,190.125,2865.85889984,587.62669265,1,0,0.0,0,0.0,0.0
3803,190.175,2864.3264278,588.76847509,1,0,0.0,0,0.0,0.0
3804,190.225,2862.79287968,589.91619727,1,0,0.0,0,0.0,0.0
3805,190.275,2861.25823498,591.0636631,1,0,0.0,0,0.0,0.0
3806,190.325,2859.72304921,592.21207946,1,0,0.0,0,0.0,0.0
3807,190.375,2858.19006904,593.37099262,1,0,0.0,0,0.0,0.0
3808,190.425,2856.66325796,594.52903592,1,0,0.0,0,0.0,0.0
3809,190.475,2855.13548127,595.68707921,1,0,0.0,0,0.0,0.0
3810,190.525,2853.60671337,596.84822543,1,0,0.0,0,0.0,0.0
3811,190.575,2852.07615481,598.01654618,1,0,0.0,0,0.0,0.0
3812,190.625,2850.54094897,599.19823935,1,0,0.0,0,0.0,0.0
3813,190.675,2849.00331829,600.40080444,1,0,0.0,0,0.0,0.0
3814,190.725,2847.46623507,601.61276211,1,0,0.0,0,0.0,0.0
3815,190.775,2845.92675818,602.83948553,1,0,0.0,0,0.0,0.0
3816,190.825,2844.38735793,604.08573651,1,0,0.0,0,0.0,0.0
3817,190.875,2842.84403658,605.34134911,1,0,0.0,0,0.0,0.0
3818,190.925,2841.29128154,606.60548499,1,0,0.0,0,0.0,0.0
3819,190.975,2839.73566101,607.87132966,1,0,0.0,0,0.0,0.0
3820,191.025,2838.17817846,609.1367342,1,0,0.0,0,0.0,0.0
3821,191.075,2836.61745342,610.40236824,1,0,0.0,0,0.0,0.0
3822,191.125,2835.05384138,611.67013655,1,0,0.0,0,0.0,0.0
3823,191.175,2833.48879287,612.94368702,1,0,0.0,0,0.0,0.0
3824,191.225,2831.92549275,614.22791957,1,0,0.0,0,0.0,0.0
3825,191.275,2830.35906025,615.51215212,1,0,0.0,0,0.0,0.0
3826,191.325,2828.78947909,616.81394102,1,0,0.0,0,0.0,0.0
3827,191.375,2827.21534973,618.13131937,1,0,0.0,0,0.0,0.0
3828,191.425,2825.63717457,619.45417044,1,0,0.0,0,0.0,0.0
3829,191.475,2824.05601198,620.78198812,1,0,0.0,0,0.0,0.0
3830,191.525,2822.4764972,622.12565164,1,0,0.0,0,0.0,0.0
3831,191.575,2820.89363632,623.46931517,1,0,0.0,0,0.0,0.0
3832,191.625,2819.30663034,624.81628603,1,0,0.0,0,0.0,0.0
3833,191.675,2817.71401901,626.17137756,1,0,0.0,0,0.0,0.0
3834,191.725,2816.1177342,627.52626984,1,0,0.0,0,0.0,0.0
3835,191.775,2814.52350989,628.88121099,1,0,0.0,0,0.0,0.0
3836,191.825,2812.92338659,630.23838896,1,0,0.0,0,0.0,0.0
3837,191.875,2811.31802453,631.60083694,1,0,0.0,0,0.0,0.0
3838,191.925,2809.70803209,632.98316637,1,0,0.0,0,0.0,0.0
3839,191.975,2808.09654427,634.3752848,1,0,0.0,0,0.0,0.0
3840,192.025,2806.48562902,635.78034433,1,0,0.0,0,0.0,0.0
3841,192.075,2804.87054773,637.18661273,1,0,0.0,0,0.0,0.0
3842,192.125,2803.25121647,638.59288112,1,0,0.0,0,0.0,0.0
3843,192.175,2801.6276324,640.00658054,1,0,0.0,0,0.0,0.0
3844,192.225,2799.99981928,641.43775096,1,0,0.0,0,0.0,0.0
3845,192.275,2798.36781923,642.86892137,1,0,0.0,0,0.0,0.0
3846,192.325,2796.73163507,644.30016058,1,0,0.0,0,0.0,0.0
3847,192.375,2795.09070598,645.73630216,1,0,0.0,0,0.0,0.0
3848,192.425,2793.4441256,647.18737012,1,0,0.0,0,0.0,0.0
3849,192.475,2791.79189715,648.64540276,1,0,0.0,0,0.0,0.0
3850,192.525,2790.13043994,650.10172402,1,0,0.0,0,0.0,0.0
3851,192.575,2788.45817517,649.59550847,2,0,0.0,0,0.0,0.0
3852,192.625,2786.77538658,646.0257114,2,0,0.0,0,0.0,0.0
3853,192.675,2785.08602181,642.45676216,2,0,0.0,0,0.0,0.0
3854,192.725,2783.38943053,638.88653624,2,0,0.0,0,0.0,0.0
3855,192.775,2781.68757827,635.32022808,2,0,0.0,0,0.0,0.0
3856,192.825,2779.97650822,631.7755466,2,0,0.0,0,0.0,0.0
3857,192.875,2778.2539689,628.24245572,2,0,0.0,0,0.0,0.0
3858,192.925,2776.52331194,624.73207758,2,0,0.0,0,0.0,0.0
3859,192.975,2774.78733631,621.2203197,2,0,0.0,0,0.0,0.0
3860,193.025,2773.04601422,617.70688081,2,0,0.0,0,0.0,0.0
3861,193.075,2771.2986956,614.1950208,2,0,0.0,0,0.0,0.0
3862,193.125,2769.54462273,610.68708635,2,0,0.0,0,0.0,0.0
3863,193.175,2767.78492838,607.18966617,2,0,0.0,0,0.0,0.0
3864,193.225,2766.0179364,603.70861598,2,0,0.0,0,0.0,0.0
3865,193.275,2764.23865518,600.28921972,2,0,0.0,0,0.0,0.0
3866,193.325,2762.45209477,596.87703747,2,0,0.0,0,0.0,0.0
3867,193.375,2760.65901244,593.46486594,2,0,0.0,0,0.0,0.0
3868,193.425,2758.85217469,590.06165937,2,0,0.0,0,0.0,0.0
3869,193.475,2757.03555084,586.67432999,2,0,0.0,0,0.0,0.0
3870,193.525,2755.20813604,584.6956583,2,0,0.0,0,0.0,0.0
3871,193.575,2753.36906351,585.13153448,2,0,0.0,0,0.0,0.0
3872,193.625,2751.51857668,585.56660723,2,0,0.0,0,0.0,0.0
3873,193.675,2749.6517566,586.003009,2,0,0.0,0,0.0,0.0
3874,193.725,2747.76577793,586.44578201,2,0,0.0,0,0.0,0.0
3875,193.775,2745.87134286,586.88093677,2,0,0.0,0,0.0,0.0
3876,193.825,2743.96835667,587.31283081,2,0,0.0,0,0.0,0.0
3877,193.875,2742.04811191,587.74437527,2,0,0.0,0,0.0,0.0
3878,193.925,2740.10756765,588.19080459,2,0,0.0,0,0.0,0.0
3879,193.975,2738.15460963,588.64458429,2,0,0.0,0,0.0,0.0
3880,194.025,2736.18919245,589.10318776,2,0,0.0,0,0.0,0.0
3881,194.075,2734.20762463,589.57160626,2,0,0.0,0,0.0,0.0
3882,194.125,2732.2182017,590.0446625,2,0,0.0,0,0.0,0.0
3883,194.175,2730.21771316,590.51819835,2,0,0.0,0,0.0,0.0
3884,194.225,2728.20224336,591.00876259,2,0,0.0,0,0.0,0.0
3885,194.275,2726.17626366,591.51073967,2,0,0.0,0,0.0,0.0
3886,194.325,2724.13580204,592.02464096,2,0,0.0,0,0.0,0.0
3887,194.375,2722.08314179,592.55560586,2,0,0.0,0,0.0,0.0
3888,194.425,2720.01153037,593.08932527,2,0,0.0,0,0.0,0.0
3889,194.475,2717.92393824,593.64804731,2,0,0.0,0,0.0,0.0
3890,194.525,2715.82221141,594.3275441,2,0,0.0,0,0.0,0.0
3891,194.575,2713.70967642,595.00553005,2,0,0.0,0,0.0,0.0
3892,194.625,2711.58638884,595.68355584,2,0,0.0,0,0.0,0.0
3893,194.675,2709.44877251,596.37200663,2,0,0.0,0,0.0,0.0
3894,194.725,2707.29207155,597.0651627,2,0,0.0,0,0.0,0.0
3895,194.775,2705.11880485,597.76829824,2,0,0.0,0,0.0,0.0
3896,194.825,2702.90623472,598.48162267,2,0,0.0,0,0.0,0.0
3897,194.875,2700.67706407,599.19639408,2,0,0.0,0,0.0,0.0
3898,194.925,2698.42674194,599.91416191,2,0,0.0,0,0.0,0.0
3899,194.975,2696.14808481,600.63523588,2,0,0.0,0,0.0,0.0
3900,195.025,2693.8447147,601.35233015,2,0,0.0,0,0.0,0.0
3901,195.075,2691.52008977,602.06370013,2,0,0.0,0,0.0,0.0
3902,195.125,2689.17504656,602.7727436,2,0,0.0,0,0.0,0.0
3903,195.175,2686.80694406,603.51400958,2,0,0.0,0,0.0,0.0
3904,195.225,2684.41474091,604.29052855,2,0,0.0,0,0.0,0.0
3905,195.275,2682.00157712,605.07315414,2,0,0.0,0,0.0,0.0
3906,195.325,2679.56974015,605.85575506,2,0,0.0,0,0.0,0.0
3907,195.375,2677.10998208,606.65284017,2,0,0.0,0,0.0,0.0
3908,195.425,2674.62554763,607.44642982,2,0,0.0,0,0.0,0.0
3909,195.475,2672.1094842,608.26877652,2,0,0.0,0,0.0,0.0
3910,195.525,2669.57108369,609.12051348,2,0,0.0,0,0.0,0.0
3911,195.575,2667.00361428,609.99051261,2,0,0.0,0,0.0,0.0
3912,195.625,2664.40881368,610.8703679,2,0,0.0,0,0.0,0.0
3913,195.675,2661.78640543,611.74518379,2,0,0.0,0,0.0,0.0
3914,195.725,2659.12099002,612.61852671,2,0,0.0,0,0.0,0.0
3915,195.775,2656.42682417,613.49854288,2,0,0.0,0,0.0,0.0
3916,195.825,2653.71127126,614.38508673,2,0,0.0,0,0.0,0.0
3917,195.875,2650.96684799,615.26695719,2,0,0.0,0,0.0,0.0
3918,195.925,2648.18577956,616.13842849,2,0,0.0,0,0.0,0.0
3919,195.975,2645.37105316,616.99465328,2,0,0.0,0,0.0,0.0
3920,196.025,2642.5217001,617.83991678,2,0,0.0,0,0.0,0.0
3921,196.075,2639.63898938,618.69266032,2,0,0.0,0,0.0,0.0
3922,196.125,2636.73289218,619.60950686,2,0,0.0,0,0.0,0.0
3923,196.175,2633.80266341,620.61560172,2,0,0.0,0,0.0,0.0
3924,196.225,2630.85003506,621.62714539,2,0,0.0,0,0.0,0.0
3925,196.275,2627.87086476,622.63945382,2,0,0.0,0,0.0,0.0
3926,196.325,2624.85270909,623.64441046,2,0,0.0,0,0.0,0.0
3927,196.375,2621.79644472,624.66682978,2,0,0.0,0,0.0,0.0
3928,196.425,2618.69156912,625.72169688,2,0,0.0,0,0.0,0.0
3929,196.475,2615.54700166,626.78421606,2,0,0.0,0,0.0,0.0
3930,196.525,2612.36273761,627.8546965,2,0,0.0,0,0.0,0.0
3931,196.575,2609.13369636,628.93747764,2,0,0.0,0,0.0,0.0
3932,196.625,2605.85637031,630.02317881,2,0,0.0,0,0.0,0.0
3933,196.675,2602.53319662,631.11567439,2,0,0.0,0,0.0,0.0
3934,196.725,2599.16338476,632.20639315,2,0,0.0,0,0.0,0.0
3935,196.775,2595.74338327,633.29674988,2,0,0.0,0,0.0,0.0
3936,196.825,2592.28056594,634.38362705,2,0,0.0,0,0.0,0.0
3937,196.875,2588.7664288,635.46195695,2,0,0.0,0,0.0,0.0
3938,196.925,2585.20900267,636.530117,2,0,0.0,0,0.0,0.0
3939,196.975,2581.61050499,637.57418941,2,0,0.0,0,0.0,0.0
3940,197.025,2577.93330473,638.63230494,2,0,0.0,0,0.0,0.0
3941,197.075,2574.13521804,639.85291355,2,0,0.0,0,0.0,0.0
3942,197.125,2570.25753058,641.0855445,2,0,0.0,0,0.0,0.0
3943,197.175,2566.30417983,642.33095991,2,0,0.0,0,0.0,0.0
3944,197.225,2562.27751244,643.59342731,2,0,0.0,0,0.0,0.0
3945,197.275,2558.16341047,644.85481803,2,0,0.0,0,0.0,0.0
3946,197.325,2553.93852,646.11985161,2,0,0.0,0,0.0,0.0
3947,197.375,2549.60412057,647.3891053,2,0,0.0,0,0.0,0.0
3948,197.425,2545.1922068,648.64227666,2,0,0.0,0,0.0,0.0
3949,197.475,2540.72423017,649.87468914,2,0,0.0,0,0.0,0.0
3950,197.525,2536.18241911,651.11421035,2,0,0.0,0,0.0,0.0
3951,197.575,2531.43094303,652.34126214,2,0,0.0,0,0.0,0.0
3952,197.625,2526.42501363,653.57067125,2,0,0.0,0,0.0,0.0
3953,197.675,2521.20598551,657.10999354,2,0,0.0,0,0.0,0.0
3954,197.725,2516.09061112,660.27579405,2,0,0.0,0,0.0,0.0
3955,197.775,2510.89811319,662.87329776,2,0,0.0,0,0.0,0.0
3956,197.825,2505.6365475,665.21782612,2,0,0.0,0,0.0,0.0
3957,197.875,2500.30131952,667.48963948,2,0,0.0,0,0.0,0.0
3958,197.925,2494.89929488,669.75710811,2,0,0.0,0,0.0,0.0
3959,197.975,2489.44411439,672.05343691,2,0,0.0,0,0.0,0.0
3960,198.025,2483.92635804,674.27252689,2,0,0.0,0,0.0,0.0
3961,198.075,2478.33782734,676.4517331,2,0,0.0,0,0.0,0.0
3962,198.125,2472.65351155,678.59211638,2,0,0.0,0,0.0,0.0
3963,198.175,2466.90148733,680.7241564,2,0,0.0,0,0.0,0.0
3964,198.225,2461.08161597,682.92933967,2,0,0.0,0,0.0,0.0
3965,198.275,2455.19464935,685.28666303,2,0,0.0,0,0.0,0.0
3966,198.325,2449.22206797,687.61327619,2,0,0.0,0,0.0,0.0
3967,198.375,2443.17764192,689.94445274,2,0,0.0,0,0.0,0.0
3968,198.425,2437.07369732,692.42775852,2,0,0.0,0,0.0,0.0
3969,198.475,2430.8704898,695.00001318,2,0,0.0,0,0.0,0.0
3970,198.525,2424.56581791,697.55164803,2,0,0.0,0,0.0,0.0
3971,198.575,2418.17266186,700.09533824,2,0,0.0,0,0.0,0.0
3972,198.625,2411.70980481,702.64307149,2,0,0.0,0,0.0,0.0
3973,198.675,2405.17506631,705.20135458,2,0,0.0,0,0.0,0.0
3974,198.725,2398.54588661,707.79907029,2,0,0.0,0,0.0,0.0
3975,198.775,2391.82200914,710.37078468,2,0,0.0,0,0.0,0.0
3976,198.825,2384.98135948,712.91676967,2,0,0.0,0,0.0,0.0
3977,198.875,2377.94078796,719.17926184,2,0,0.0,0,0.0,0.0
3978,198.925,2370.75050014,725.65583706,2,0,0.0,0,0.0,0.0
3979,198.975,2363.40278753,732.08922691,2,0,0.0,0,0.0,0.0
3980,199.025,2355.32445001,744.38237742,2,0,0.0,0,0.0,0.0
3981,199.075,2346.79662361,745.56949128,2,0,0.0,0,0.0,0.0
3982,199.125,2338.4979354,743.08307881,2,0,0.0,0,0.0,0.0
3983,199.175,2330.35737579,740.55803118,2,0,0.0,0,0.0,0.0
3984,199.225,2322.19480924,738.01582329,2,0,0.0,0,0.0,0.0
3985,199.275,2314.05242856,735.46443896,2,0,0.0,0,0.0,0.0
3986,199.325,2305.91345217,734.97167705,2,0,0.0,0,0.0,0.0
3987,199.375,2297.6969754,735.34168499,2,0,0.0,0,0.0,0.0
3988,199.425,2289.4102731,735.70165084,2,0,0.0,0,0.0,0.0
3989,199.475,2281.0589759,736.01527911,2,0,0.0,0,0.0,0.0
3990,199.525,2272.61975566,736.55842854,2,0,0.0,0,0.0,0.0
3991,199.575,2264.08470214,737.0572574,2,0,0.0,0,0.0,0.0
3992,199.625,2255.40985362,737.54036362,2,0,0.0,0,0.0,0.0
3993,199.675,2246.61897769,737.99735546,2,0,0.0,0,0.0,0.0
3994,199.725,2237.75055388,738.43200412,2,0,0.0,0,0.0,0.0
3995,199.775,2228.73825303,738.84856105,2,0,0.0,0,0.0,0.0
3996,199.825,2219.56544909,739.27030778,2,0,0.0,0,0.0,0.0
3997,199.875,2210.26699853,739.64748323,2,0,0.0,0,0.0,0.0
3998,199.925,2200.83129758,740.01535204,2,0,0.0,0,0.0,0.0
3999,199.975,2191.2587144,740.53647332,2,0,0.0,0,0.0,0.0
4000,200.025,2181.54760698,741.26818073,2,0,0.0,0,0.0,0.0
4001,200.075,2171.7642755,742.01150376,2,0,0.0,0,0.0,0.0
4002,200.125,2161.80991411,742.76790782,2,0,0.0,0,0.0,0.0
4003,200.175,2151.59495005,745.37515523,2,0,0.0,0,0.0,0.0
4004,200.225,2141.11116691,748.04611531,2,0,0.0,0,0.0,0.0
4005,200.275,2130.44480502,747.67836565,3,0,0.0,0,0.0,0.0
4006,200.325,2119.61145953,747.01585381,3,0,0.0,0,0.0,0.0
4007,200.375,2108.62416569,746.29623367,3,0,0.0,0,0.0,0.0
4008,200.425,2097.41573165,745.53789419,3,0,0.0,0,0.0,0.0
4009,200.475,2085.95975687,744.77547245,3,0,0.0,0,0.0,0.0
4010,200.525,2074.33757008,744.08570834,3,0,0.0,0,0.0,0.0
4011,200.575,2062.50425589,744.43737796,3,0,0.0,0,0.0,0.0
4012,200.625,2050.48785408,744.32597262,3,0,0.0,0,0.0,0.0
4013,200.675,2038.29579571,744.23118215,3,0,0.0,0,0.0,0.0
4014,200.725,2025.6532943,744.0851126,3,0,0.0,0,0.0,0.0
4015,200.775,2012.66330376,744.03290537,3,0,0.0,0,0.0,0.0
4016,200.825,1997.90185495,743.96419941,3,0,0.0,0,0.0,0.0
4017,200.875,1963.867801,743.91401996,3,0,0.0,0,0.0,0.0
4018,200.925,1948.30119396,743.90886824,3,0,0.0,0,0.0,0.0
4019,200.975,1933.87043949,743.9055291,3,0,0.0,0,0.0,0.0
4020,201.025,1918.22075121,748.11828689,3,0,0.0,0,0.0,0.0
4021,201.075,1902.18614541,747.63481852,3,0,0.0,0,0.0,0.0
4022,201.125,1885.45288309,746.31267909,3,0,0.0,0,0.0,0.0
4023,201.175,1866.90612188,743.56697243,3,0,0.0,0,0.0,0.0
4024,201.225,1851.26034649,742.8424295,3,0,0.0,0,0.0,0.0
4025,201.275,1835.52406598,747.69130316,3,0,0.0,0,0.0,0.0
4026,201.325,1819.28668202,749.12016359,4,0,0.0,0,0.0,0.0
4027,201.375,1802.83695803,745.80716701,4,0,0.0,0,0.0,0.0
4028,201.425,1786.2785199,742.38569017,4,0,0.0,0,0.0,0.0
4029,201.475,1769.22449187,738.55631594,4,0,0.0,0,0.0,0.0
4030,201.525,1751.93441516,734.5516727,4,0,0.0,0,0.0,0.0
4031,201.575,1732.49314991,728.71379375,4,0,0.0,0,0.0,0.0
4032,201.625,1706.47804726,717.32858339,4,0,0.0,0,0.0,0.0
4033,201.675,1687.2994672,712.8491655,4,0,0.0,0,0.0,0.0
4034,201.725,1667.68923532,714.68197529,4,0,0.0,0,0.0,0.0
4035,201.775,1647.81656632,713.73858219,4,0,0.0,0,0.0,0.0
4036,201.825,1627.41729014,713.10846387,4,0,0.0,0,0.0,0.0
4037,201.875,1606.4074827,708.82200521,4,0,0.0,0,0.0,0.0
4038,201.925,1584.53767703,708.90280153,5,0,0.0,0,0.0,0.0
4039,201.975,1562.76591859,704.97522374,5,0,0.0,0,0.0,0.0
4040,202.025,1539.01818132,695.53569415,4,0,0.0,0,0.0,0.0
4041,202.075,1517.33568508,691.55947204,3,0,0.0,0,0.0,0.0
4042,202.125,1498.10618995,698.97413712,3,0,0.0,0,0.0,0.0
4043,202.175,1477.83829243,699.55808829,4,0,0.0,0,0.0,0.0
4044,202.225,1456.61837034,684.17658167,4,0,0.0,0,0.0,0.0
4045,202.275,1433.03680569,670.16379569,5,0,0.0,0,0.0,0.0
4046,202.325,1405.02610051,656.04611967,7,0,0.0,0,0.0,0.0
4047,202.375,1387.97520408,650.97438567,8,0,0.0,0,0.0,0.0
4048,202.425,1369.40772863,653.21982069,8,0,0.0,0,0.0,0.0
4049,202.475,1350.9723939,656.1877664,8,0,0.0,0,0.0,0.0
4050,202.525,1332.36641557,657.10482541,8,1,0.0,0,0.0,0.0
4051,202.575,1311.82769637,662.27988923,7,0,0.0,0,0.0,0.0
4052,202.625,1291.19625734,663.75089364,7,0,0.0,0,0.0,0.0
4053,202.675,1270.82873246,665.69231093,8,0,0.0,0,0.0,0.0
4054,202.725,1250.32491986,667.88369121,8,0,0.0,0,0.0,0.0
4055,202.775,1229.23506165,678.56928088,9,0,0.0,0,0.0,0.0
4056,202.825,1204.50550662,676.50875132,9,0,0.0,0,0.0,0.0
4057,202.875,1177.62476868,676.90398597,9,0,0.0,0,0.0,0.0
4058,202.925,1150.58701431,667.3352441,11,0,0.0,0,0.0,0.0
4059,202.975,1119.95133382,654.35480355,12,0,0.0,0,0.0,0.0
4060,203.025,1095.04720558,642.72133311,11,1,0.0,0,0.0,0.0
4061,203.075,1074.3538468,638.73796117,11,0,0.0,0,0.0,0.0
4062,203.125,1051.98484379,632.01372137,10,0,0.0,0,0.0,0.0
4063,203.175,1030.6966418,624.82935026,10,0,0.0,0,0.0,0.0
4064,203.225,1011.48155482,622.34573931,11,0,0.0,0,0.0,0.0
4065,203.275,992.72310549,611.1401051,12,0,0.0,0,0.0,0.0
4066,203.325,973.90692562,608.45282552,12,0,0.0,0,0.0,0.0
4067,203.375,954.90940094,605.27807232,14,0,0.0,0,0.0,0.0
4068,203.425,935.81090733,601.43802271,15,0,0.0,0,0.0,0.0
4069,203.475,916.60393285,597.14475477,15,0,0.0,0,0.0,0.0
